Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Over18,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
39,Yes,Non-Travel,Research & Development,2,3,1,1458,Female,Laboratory Technician,1,Single,3646,Y,23,4,2,80,11,4,1,0,0
31,Yes,Travel_Frequently,Research & Development,1,5,1,1459,Female,Manufacturing Director,2,Single,7446,Y,11,3,1,80,10,3,10,4,7
45,No,Travel_Rarely,Research & Development,20,3,1,1460,Male,Healthcare Representative,1,Divorced,10851,Y,18,3,2,80,24,3,7,0,7
31,No,Travel_Rarely,Human Resources,8,2,1,1461,Female,Human Resources,2,Single,2109,Y,18,3,4,80,8,3,3,0,2
31,Yes,Travel_Frequently,Research & Development,2,3,1,1464,Male,Laboratory Technician,4,Married,3722,Y,13,3,3,80,7,1,2,2,2
45,No,Travel_Rarely,Research & Development,29,3,1,1465,Male,Manufacturing Director,4,Married,9380,Y,18,3,4,80,10,4,3,1,2
48,No,Travel_Rarely,Sales,7,3,1,1466,Male,Sales Executive,1,Divorced,5486,Y,11,3,1,80,15,3,2,2,2
34,Yes,Travel_Rarely,Human Resources,9,4,1,1467,Female,Human Resources,3,Married,2742,Y,15,3,4,80,2,3,2,2,2
40,No,Non-Travel,Research & Development,8,1,1,1468,Male,Research Director,2,Divorced,13757,Y,11,3,3,80,16,3,9,4,8
28,No,Travel_Rarely,Sales,5,3,1,1469,Male,Sales Executive,1,Single,8463,Y,18,3,4,80,6,3,5,1,3
44,No,Non-Travel,Research & Development,5,3,1,1471,Male,Laboratory Technician,3,Single,3162,Y,14,3,4,80,7,3,5,0,3
53,No,Travel_Rarely,Research & Development,2,3,1,1472,Male,Research Director,2,Single,16598,Y,12,3,2,80,35,2,9,8,8
49,No,Travel_Rarely,Research & Development,5,4,1,1473,Male,Healthcare Representative,3,Married,6651,Y,14,3,2,80,20,2,3,1,2
40,No,Travel_Rarely,Research & Development,2,3,1,1474,Male,Research Scientist,3,Divorced,2345,Y,14,3,3,80,8,4,3,1,2
44,No,Travel_Rarely,Research & Development,20,3,1,1475,Male,Research Scientist,2,Single,3420,Y,13,3,3,80,6,2,5,1,3
33,No,Travel_Frequently,Sales,7,3,1,1477,Male,Sales Executive,1,Married,4373,Y,14,3,1,80,5,3,4,0,3
34,No,Travel_Rarely,Sales,3,3,1,1478,Male,Sales Executive,1,Single,4759,Y,18,3,4,80,15,3,13,3,12
30,No,Travel_Rarely,Sales,16,1,1,1479,Male,Sales Executive,3,Married,5301,Y,15,3,3,80,4,2,2,2,2
42,No,Travel_Frequently,Research & Development,9,2,1,1480,Female,Laboratory Technician,4,Single,3673,Y,13,3,3,80,12,3,12,5,8
44,No,Travel_Frequently,Sales,1,5,1,1481,Female,Sales Executive,3,Married,4768,Y,12,3,3,80,11,2,1,0,0
30,No,Non-Travel,Research & Development,7,3,1,1482,Male,Research Scientist,3,Divorced,1274,Y,13,3,2,80,1,2,1,0,0
57,No,Travel_Rarely,Research & Development,1,2,1,1483,Male,Research Scientist,3,Married,4900,Y,24,4,1,80,13,2,12,2,8
49,No,Travel_Rarely,Research & Development,7,4,1,1484,Male,Healthcare Representative,2,Divorced,10466,Y,14,3,2,80,29,3,8,0,7
34,No,Travel_Frequently,Research & Development,15,3,1,1485,Male,Research Director,1,Divorced,17007,Y,14,3,4,80,16,2,14,6,9
28,Yes,Travel_Frequently,Sales,1,3,1,1486,Male,Sales Representative,3,Married,2909,Y,15,3,4,80,5,4,3,1,2
29,Yes,Travel_Frequently,Sales,13,3,1,1487,Female,Sales Executive,2,Single,5765,Y,11,3,1,80,7,1,5,0,0
34,Yes,Travel_Rarely,Sales,24,4,1,1489,Female,Sales Executive,2,Single,4599,Y,23,4,3,80,16,4,15,10,10
35,No,Travel_Rarely,Sales,7,1,1,1492,Male,Sales Representative,3,Married,2404,Y,13,3,1,80,1,3,1,0,0
24,Yes,Travel_Frequently,Research & Development,9,3,1,1494,Male,Laboratory Technician,1,Single,3172,Y,11,3,3,80,4,2,0,0,0
24,No,Non-Travel,Sales,13,2,1,1495,Female,Sales Representative,2,Married,2033,Y,13,3,3,80,1,3,1,0,0
44,No,Travel_Frequently,Research & Development,2,1,1,1496,Male,Manufacturing Director,3,Single,10209,Y,18,3,2,80,16,2,2,2,2
29,No,Travel_Rarely,Sales,19,3,1,1497,Male,Sales Executive,3,Divorced,8620,Y,14,3,3,80,10,3,10,0,4
30,No,Travel_Rarely,Human Resources,1,3,1,1499,Male,Human Resources,3,Divorced,2064,Y,21,4,1,80,6,4,5,1,3
55,No,Travel_Rarely,Research & Development,4,4,1,1501,Male,Healthcare Representative,3,Married,4035,Y,16,3,2,80,4,3,3,1,2
33,No,Travel_Rarely,Research & Development,4,4,1,1502,Female,Laboratory Technician,2,Married,3838,Y,11,3,4,80,8,3,5,0,2
47,No,Travel_Rarely,Sales,14,3,1,1503,Female,Sales Executive,3,Married,4591,Y,17,3,3,80,11,2,5,1,2
28,Yes,Travel_Frequently,Research & Development,2,2,1,1504,Male,Laboratory Technician,1,Single,2561,Y,11,3,3,80,8,2,0,0,0
28,No,Travel_Rarely,Research & Development,1,3,1,1506,Male,Research Scientist,3,Divorced,1563,Y,14,3,4,80,1,1,1,0,0
28,No,Travel_Frequently,Sales,7,3,1,1507,Male,Sales Executive,1,Single,4898,Y,14,3,4,80,5,3,4,1,3
49,No,Travel_Rarely,Research & Development,3,2,1,1509,Female,Laboratory Technician,1,Married,4789,Y,25,4,1,80,10,3,3,1,2
29,No,Travel_Frequently,Research & Development,2,1,1,1513,Female,Laboratory Technician,2,Married,3180,Y,13,3,3,80,4,3,3,0,2
28,No,Travel_Rarely,Research & Development,29,1,1,1514,Male,Manufacturing Director,2,Married,6549,Y,14,3,2,80,8,2,8,1,7
33,No,Travel_Rarely,Research & Development,8,5,1,1515,Male,Healthcare Representative,3,Single,6388,Y,17,3,1,80,14,3,0,0,0
32,No,Travel_Rarely,Research & Development,10,3,1,1516,Male,Manager,4,Single,11244,Y,25,4,2,80,10,4,5,0,0
54,No,Travel_Frequently,Research & Development,11,4,1,1520,Female,Manager,4,Divorced,16032,Y,20,4,1,80,26,3,14,1,12
29,Yes,Travel_Rarely,Research & Development,1,4,1,1522,Male,Research Scientist,1,Single,2362,Y,13,3,3,80,11,1,9,0,7
44,No,Travel_Rarely,Research & Development,28,3,1,1523,Male,Research Director,1,Married,16328,Y,13,3,3,80,24,4,20,14,17
39,No,Travel_Rarely,Research & Development,6,3,1,1525,Female,Manufacturing Director,2,Single,8376,Y,18,3,4,80,9,3,2,2,2
46,No,Travel_Rarely,Sales,3,3,1,1527,Female,Manager,2,Married,16606,Y,12,3,4,80,23,4,13,5,1
35,No,Travel_Rarely,Research & Development,16,3,1,1529,Female,Healthcare Representative,2,Single,8606,Y,19,3,4,80,11,1,11,3,3
23,No,Travel_Rarely,Research & Development,20,1,1,1533,Male,Laboratory Technician,3,Single,2272,Y,14,3,2,80,5,3,4,1,2
40,Yes,Travel_Rarely,Research & Development,9,4,1,1534,Male,Laboratory Technician,1,Single,2018,Y,14,3,2,80,15,1,5,1,0
34,No,Travel_Rarely,Sales,1,3,1,1535,Male,Sales Executive,3,Married,7083,Y,14,3,4,80,10,3,10,8,6
31,Yes,Travel_Frequently,Research & Development,3,3,1,1537,Female,Research Scientist,3,Single,4084,Y,12,3,1,80,7,1,7,7,7
50,No,Travel_Frequently,Research & Development,22,5,1,1539,Male,Research Director,4,Single,14411,Y,13,3,4,80,32,3,32,13,9
34,No,Travel_Rarely,Sales,7,2,1,1541,Male,Sales Representative,3,Married,2308,Y,25,4,2,80,12,3,11,5,7
42,No,Travel_Rarely,Research & Development,2,3,1,1542,Male,Laboratory Technician,2,Married,4841,Y,14,3,2,80,4,3,1,0,0
37,No,Travel_Rarely,Research & Development,13,3,1,1543,Male,Research Scientist,4,Married,4285,Y,17,3,1,80,10,3,10,3,7
29,No,Travel_Rarely,Research & Development,8,1,1,1544,Female,Healthcare Representative,1,Married,9715,Y,13,3,3,80,9,3,7,0,7
33,No,Travel_Rarely,Research & Development,25,3,1,1545,Male,Manufacturing Director,2,Single,4320,Y,13,3,4,80,5,3,5,0,2
45,No,Travel_Rarely,Research & Development,28,3,1,1546,Male,Research Scientist,4,Married,2132,Y,20,4,4,80,8,3,5,0,3
42,No,Travel_Frequently,Research & Development,2,3,1,1547,Male,Healthcare Representative,4,Married,10124,Y,14,3,3,80,24,1,20,13,9
40,No,Travel_Rarely,Sales,9,2,1,1548,Male,Sales Executive,1,Married,5473,Y,12,3,4,80,9,4,8,7,1
33,No,Travel_Rarely,Research & Development,28,4,1,1549,Male,Laboratory Technician,3,Married,5207,Y,12,3,2,80,15,3,15,5,7
40,No,Travel_Rarely,Human Resources,6,2,1,1550,Male,Manager,4,Single,16437,Y,21,4,4,80,21,3,21,7,7
24,No,Travel_Rarely,Research & Development,21,2,1,1551,Male,Laboratory Technician,1,Divorced,2296,Y,14,3,2,80,2,3,1,0,0
40,No,Non-Travel,Research & Development,8,2,1,1552,Male,Healthcare Representative,4,Divorced,4069,Y,18,3,3,80,8,3,2,2,2
45,No,Travel_Rarely,Research & Development,1,4,1,1553,Male,Healthcare Representative,2,Divorced,7441,Y,12,3,1,80,10,3,10,7,7
35,No,Travel_Rarely,Sales,28,4,1,1554,Female,Sales Representative,3,Married,2430,Y,23,4,1,80,6,3,5,4,2
32,No,Travel_Rarely,Research & Development,5,2,1,1555,Female,Research Scientist,2,Married,5878,Y,12,3,1,80,12,3,7,2,5
36,No,Travel_Rarely,Sales,2,4,1,1556,Male,Sales Representative,4,Single,2644,Y,21,4,4,80,7,2,3,1,2
48,No,Travel_Rarely,Sales,16,4,1,1557,Female,Sales Executive,3,Divorced,6439,Y,14,3,3,80,18,3,8,7,7
29,No,Travel_Rarely,Research & Development,9,3,1,1558,Male,Research Scientist,3,Married,2451,Y,18,3,1,80,5,2,1,0,0
33,No,Travel_Rarely,Sales,8,4,1,1560,Male,Sales Executive,1,Married,6392,Y,13,3,4,80,8,1,2,2,2
30,Yes,Travel_Rarely,Sales,1,3,1,1562,Male,Sales Executive,1,Married,9714,Y,11,3,4,80,10,3,10,6,7
38,No,Travel_Frequently,Human Resources,10,4,1,1563,Male,Human Resources,3,Married,6077,Y,11,3,3,80,10,3,6,1,2
35,No,Travel_Rarely,Research & Development,1,3,1,1564,Male,Laboratory Technician,1,Single,2450,Y,19,3,2,80,3,3,3,1,2
30,No,Travel_Rarely,Sales,29,4,1,1568,Male,Sales Executive,2,Married,9250,Y,12,3,2,80,9,3,4,1,3
35,Yes,Travel_Rarely,Research & Development,2,3,1,1569,Female,Laboratory Technician,1,Divorced,2074,Y,12,3,4,80,1,3,1,0,0
53,Yes,Travel_Rarely,Research & Development,2,5,1,1572,Female,Manufacturing Director,4,Married,10169,Y,16,3,2,80,34,3,33,1,9
38,Yes,Travel_Rarely,Research & Development,2,3,1,1573,Male,Manufacturing Director,2,Married,4855,Y,11,3,1,80,7,3,5,1,4
32,No,Non-Travel,Research & Development,1,4,1,1574,Male,Research Scientist,1,Married,4087,Y,14,3,2,80,9,2,6,1,2
48,No,Travel_Rarely,Research & Development,15,4,1,1576,Female,Research Scientist,1,Married,2367,Y,12,3,4,80,10,2,8,7,6
34,No,Travel_Rarely,Research & Development,7,4,1,1577,Male,Research Scientist,4,Single,2972,Y,13,3,3,80,1,1,1,0,0
55,No,Travel_Rarely,Sales,26,5,1,1578,Male,Manager,4,Married,19586,Y,21,4,3,80,36,3,36,2,13
34,No,Travel_Rarely,Research & Development,1,4,1,1580,Male,Research Scientist,4,Married,5484,Y,17,3,2,80,9,2,2,2,1
26,No,Travel_Rarely,Research & Development,3,3,1,1581,Female,Research Scientist,4,Married,2061,Y,21,4,1,80,1,3,1,0,0
38,No,Travel_Rarely,Sales,14,3,1,1582,Male,Sales Executive,2,Married,9924,Y,11,3,4,80,10,3,9,7,7
38,No,Travel_Rarely,Sales,16,3,1,1583,Female,Sales Executive,2,Single,4198,Y,12,3,2,80,8,4,3,1,2
36,No,Travel_Rarely,Sales,1,4,1,1585,Female,Sales Executive,3,Single,6815,Y,13,3,1,80,15,3,1,0,0
29,No,Travel_Rarely,Research & Development,3,1,1,1586,Male,Laboratory Technician,1,Single,4723,Y,18,3,4,80,10,3,10,1,5
35,No,Travel_Rarely,Research & Development,10,4,1,1587,Female,Healthcare Representative,3,Single,6142,Y,16,3,3,80,10,3,5,0,4
39,No,Travel_Rarely,Sales,6,3,1,1588,Male,Sales Executive,3,Married,8237,Y,11,3,1,80,11,3,7,7,6
29,No,Travel_Frequently,Research & Development,2,1,1,1590,Male,Healthcare Representative,4,Divorced,8853,Y,19,3,4,80,6,4,6,1,3
50,No,Travel_Rarely,Sales,9,3,1,1591,Male,Manager,3,Married,19331,Y,16,3,3,80,27,3,1,0,0
23,No,Travel_Rarely,Research & Development,10,3,1,1592,Male,Research Scientist,3,Married,2073,Y,16,3,4,80,4,3,2,2,2
36,No,Travel_Frequently,Research & Development,6,4,1,1594,Male,Laboratory Technician,1,Married,5562,Y,13,3,4,80,9,3,3,0,2
42,No,Travel_Rarely,Research & Development,9,2,1,1595,Male,Manager,4,Single,19613,Y,22,4,4,80,24,3,1,0,1
35,No,Travel_Rarely,Research & Development,28,3,1,1596,Male,Laboratory Technician,3,Married,3407,Y,17,3,4,80,10,2,10,6,8
34,No,Travel_Frequently,Research & Development,10,4,1,1597,Male,Healthcare Representative,3,Married,5063,Y,14,3,2,80,8,2,8,7,7
40,No,Travel_Rarely,Sales,14,2,1,1598,Female,Sales Executive,1,Married,4639,Y,15,3,3,80,5,3,5,1,2
43,No,Travel_Rarely,Research & Development,27,3,1,1599,Male,Laboratory Technician,2,Divorced,4876,Y,12,3,3,80,8,3,6,0,2
35,No,Travel_Rarely,Research & Development,7,2,1,1601,Male,Laboratory Technician,4,Married,2690,Y,18,3,4,80,1,2,1,0,1
46,No,Travel_Rarely,Sales,1,4,1,1602,Male,Manager,1,Single,17567,Y,15,3,2,80,27,1,26,0,12
28,Yes,Travel_Rarely,Research & Development,24,3,1,1604,Male,Laboratory Technician,2,Married,2408,Y,17,3,3,80,1,3,1,0,0
22,No,Non-Travel,Research & Development,26,2,1,1605,Female,Research Scientist,3,Married,2814,Y,14,3,2,80,4,2,4,1,3
50,No,Travel_Frequently,Research & Development,20,5,1,1606,Male,Healthcare Representative,3,Married,11245,Y,15,3,3,80,32,3,30,12,13
32,No,Travel_Rarely,Research & Development,5,4,1,1607,Female,Research Scientist,4,Married,3312,Y,17,3,4,80,6,3,3,0,2
44,No,Travel_Rarely,Research & Development,7,3,1,1608,Female,Research Director,4,Divorced,19049,Y,14,3,4,80,23,2,22,1,10
30,No,Travel_Rarely,Research & Development,7,3,1,1609,Male,Research Scientist,2,Married,2141,Y,12,3,2,80,6,2,6,1,1
45,No,Travel_Rarely,Research & Development,5,5,1,1611,Female,Laboratory Technician,1,Single,5769,Y,14,3,1,80,10,3,10,1,4
45,No,Non-Travel,Sales,26,3,1,1612,Male,Sales Executive,1,Married,4385,Y,15,3,1,80,10,3,10,4,5
31,No,Travel_Frequently,Sales,2,4,1,1613,Male,Sales Executive,1,Single,5332,Y,13,3,4,80,10,3,5,0,3
36,No,Travel_Rarely,Research & Development,12,4,1,1614,Female,Manufacturing Director,3,Married,4663,Y,12,3,2,80,7,3,3,1,1
34,No,Travel_Frequently,Research & Development,10,4,1,1615,Male,Manufacturing Director,4,Divorced,4724,Y,13,3,1,80,9,3,9,7,2
49,No,Travel_Rarely,Research & Development,25,4,1,1617,Female,Laboratory Technician,1,Married,3211,Y,14,3,4,80,10,2,9,1,4
39,No,Travel_Rarely,Research & Development,10,5,1,1618,Male,Manufacturing Director,1,Married,5377,Y,13,3,4,80,10,3,7,7,7
27,No,Travel_Rarely,Research & Development,19,3,1,1619,Male,Laboratory Technician,1,Divorced,4066,Y,11,3,1,80,7,3,7,0,7
35,No,Travel_Rarely,Research & Development,18,5,1,1621,Male,Research Scientist,1,Married,5208,Y,11,3,4,80,16,3,16,1,10
28,No,Travel_Rarely,Research & Development,27,3,1,1622,Female,Manufacturing Director,1,Divorced,4877,Y,21,4,2,80,6,2,5,0,0
21,No,Travel_Rarely,Research & Development,5,1,1,1623,Male,Research Scientist,4,Single,3117,Y,18,3,3,80,3,3,2,2,2
18,Yes,Travel_Frequently,Sales,3,2,1,1624,Female,Sales Representative,4,Single,1569,Y,12,3,3,80,0,4,0,0,0
47,No,Travel_Rarely,Human Resources,26,4,1,1625,Female,Manager,3,Married,19658,Y,11,3,3,80,27,3,5,1,0
39,No,Travel_Rarely,Research & Development,3,2,1,1627,Male,Laboratory Technician,3,Divorced,3069,Y,15,3,4,80,11,3,10,0,7
40,No,Travel_Rarely,Research & Development,15,3,1,1628,Female,Manufacturing Director,3,Married,10435,Y,13,3,4,80,18,3,18,14,12
35,No,Non-Travel,Research & Development,8,4,1,1630,Female,Healthcare Representative,3,Married,4148,Y,12,3,4,80,15,3,14,2,9
37,No,Travel_Rarely,Research & Development,19,3,1,1631,Male,Manufacturing Director,3,Married,5768,Y,17,3,1,80,9,2,4,0,2
39,No,Travel_Frequently,Research & Development,4,3,1,1633,Female,Manufacturing Director,3,Single,5042,Y,13,3,4,80,10,1,9,3,8
45,No,Travel_Rarely,Research & Development,2,2,1,1635,Female,Manufacturing Director,4,Divorced,5770,Y,19,3,1,80,10,3,10,3,9
38,No,Travel_Rarely,Research & Development,2,2,1,1638,Female,Manufacturing Director,3,Married,7756,Y,19,3,4,80,10,4,5,0,2
35,Yes,Travel_Rarely,Sales,10,3,1,1639,Male,Sales Executive,1,Married,10306,Y,17,3,3,80,15,3,13,6,0
37,No,Travel_Rarely,Research & Development,10,3,1,1640,Female,Research Scientist,2,Married,3936,Y,11,3,1,80,8,1,8,7,7
40,No,Travel_Rarely,Research & Development,16,3,1,1641,Female,Manufacturing Director,4,Single,7945,Y,15,3,4,80,18,2,4,3,3
44,No,Travel_Frequently,Human Resources,1,5,1,1642,Male,Human Resources,4,Married,5743,Y,11,3,3,80,14,3,10,0,2
48,No,Travel_Frequently,Research & Development,4,5,1,1644,Male,Manager,4,Married,15202,Y,25,4,2,80,23,3,2,2,2
35,Yes,Travel_Rarely,Sales,15,2,1,1645,Male,Sales Executive,4,Divorced,5440,Y,14,3,4,80,7,2,2,2,2
24,No,Travel_Frequently,Research & Development,2,1,1,1646,Female,Research Scientist,4,Single,3760,Y,13,3,3,80,6,3,6,1,3
27,No,Travel_Rarely,Research & Development,8,3,1,1647,Female,Research Scientist,3,Married,3517,Y,17,3,1,80,5,3,3,0,2
27,No,Travel_Frequently,Research & Development,2,3,1,1648,Male,Research Scientist,4,Single,2580,Y,13,3,3,80,6,2,4,1,2
40,Yes,Travel_Rarely,Research & Development,7,3,1,1649,Male,Laboratory Technician,1,Single,2166,Y,14,3,2,80,10,1,4,0,3
29,No,Travel_Rarely,Sales,10,3,1,1650,Male,Sales Executive,3,Single,5869,Y,11,3,3,80,8,3,5,1,4
36,No,Travel_Rarely,Research & Development,5,4,1,1651,Female,Healthcare Representative,1,Married,8008,Y,12,3,3,80,9,3,3,0,2
25,No,Travel_Frequently,Research & Development,2,1,1,1653,Male,Manufacturing Director,3,Divorced,5206,Y,17,3,3,80,7,3,7,0,7
39,No,Travel_Rarely,Research & Development,12,3,1,1654,Male,Manufacturing Director,2,Married,5295,Y,21,4,3,80,7,3,5,1,0
49,No,Travel_Rarely,Research & Development,22,4,1,1655,Female,Research Director,2,Married,16413,Y,16,3,2,80,27,3,4,1,2
50,No,Travel_Rarely,Research & Development,17,5,1,1656,Female,Research Director,1,Divorced,13269,Y,15,3,3,80,19,3,14,1,11
20,No,Travel_Rarely,Sales,2,3,1,1657,Female,Sales Representative,3,Single,2783,Y,19,3,1,80,2,3,2,2,2
34,No,Travel_Rarely,Research & Development,3,3,1,1658,Female,Research Scientist,2,Divorced,5433,Y,12,3,3,80,11,3,11,7,9
36,No,Travel_Rarely,Research & Development,7,3,1,1659,Male,Laboratory Technician,2,Single,2013,Y,11,3,3,80,15,3,4,1,3
49,No,Travel_Rarely,Research & Development,6,1,1,1661,Female,Healthcare Representative,3,Married,13966,Y,19,3,2,80,30,3,15,2,12
36,No,Non-Travel,Research & Development,1,4,1,1662,Female,Manufacturing Director,3,Married,4374,Y,15,3,3,80,4,3,3,1,2
36,No,Travel_Rarely,Research & Development,3,2,1,1664,Male,Healthcare Representative,1,Divorced,6842,Y,20,4,1,80,13,3,5,0,4
54,No,Travel_Rarely,Research & Development,22,5,1,1665,Female,Manager,3,Married,17426,Y,25,4,3,80,36,3,10,4,7
43,No,Travel_Rarely,Research & Development,15,2,1,1666,Male,Research Director,3,Married,17603,Y,24,4,1,80,14,3,14,6,11
35,Yes,Travel_Frequently,Sales,12,4,1,1667,Male,Sales Executive,4,Single,4581,Y,24,4,1,80,13,4,11,6,7
38,No,Travel_Frequently,Research & Development,1,3,1,1668,Male,Research Scientist,4,Married,4735,Y,15,3,4,80,19,4,13,2,9
29,No,Travel_Rarely,Sales,5,3,1,1669,Male,Sales Executive,2,Divorced,4187,Y,13,3,2,80,10,2,10,0,9
33,No,Travel_Rarely,Sales,2,4,1,1670,Male,Sales Executive,4,Divorced,5505,Y,14,3,3,80,6,3,6,0,4
32,No,Travel_Rarely,Research & Development,2,3,1,1671,Male,Research Scientist,2,Divorced,5470,Y,13,3,3,80,10,2,9,1,6
31,No,Travel_Rarely,Sales,5,4,1,1673,Female,Sales Executive,4,Married,5476,Y,11,3,1,80,10,3,10,0,2
49,No,Travel_Rarely,Research & Development,16,3,1,1674,Female,Laboratory Technician,1,Divorced,2587,Y,16,3,2,80,17,2,2,2,2
38,No,Travel_Frequently,Research & Development,2,3,1,1675,Female,Laboratory Technician,2,Single,2440,Y,22,4,2,80,4,3,4,3,3
47,No,Travel_Rarely,Sales,2,4,1,1676,Female,Manager,2,Divorced,15972,Y,14,3,3,80,29,3,3,1,2
49,No,Travel_Rarely,Research & Development,1,3,1,1677,Male,Manager,3,Single,15379,Y,14,3,1,80,23,3,8,0,0
41,No,Travel_Rarely,Sales,23,2,1,1678,Male,Sales Executive,3,Single,7082,Y,16,3,4,80,21,3,2,0,2
20,No,Travel_Rarely,Sales,9,1,1,1680,Male,Sales Representative,1,Single,2728,Y,11,3,1,80,2,3,2,0,2
33,No,Non-Travel,Sales,16,3,1,1681,Female,Sales Executive,4,Divorced,5368,Y,25,4,3,80,7,3,6,1,2
36,No,Travel_Rarely,Research & Development,26,4,1,1682,Male,Healthcare Representative,3,Married,5347,Y,14,3,2,80,10,2,3,0,2
44,No,Travel_Rarely,Human Resources,1,3,1,1683,Female,Human Resources,4,Divorced,3195,Y,18,3,1,80,8,3,2,2,2
23,Yes,Travel_Rarely,Research & Development,8,1,1,1684,Male,Laboratory Technician,3,Single,3989,Y,11,3,1,80,5,3,5,1,2
38,No,Travel_Rarely,Research & Development,4,2,1,1687,Female,Laboratory Technician,3,Married,3306,Y,19,3,4,80,7,2,0,0,0
53,No,Travel_Rarely,Research & Development,24,4,1,1689,Male,Healthcare Representative,4,Married,7005,Y,15,3,3,80,11,3,4,1,2
48,Yes,Travel_Frequently,Sales,7,2,1,1691,Female,Sales Representative,3,Married,2655,Y,11,3,3,80,19,3,9,7,7
32,Yes,Travel_Rarely,Research & Development,2,4,1,1692,Male,Laboratory Technician,2,Single,1393,Y,12,3,1,80,1,3,1,0,0
26,No,Non-Travel,Research & Development,7,3,1,1693,Male,Laboratory Technician,4,Single,2570,Y,20,4,3,80,7,3,7,5,7
55,No,Travel_Rarely,Research & Development,22,3,1,1694,Male,Research Scientist,2,Divorced,3537,Y,12,3,4,80,8,3,4,1,2
34,No,Travel_Rarely,Research & Development,5,2,1,1696,Male,Laboratory Technician,4,Married,3986,Y,14,3,3,80,15,4,15,4,13
60,No,Travel_Rarely,Research & Development,1,4,1,1697,Male,Healthcare Representative,4,Divorced,10883,Y,20,4,3,80,19,4,1,0,0
33,No,Travel_Rarely,Research & Development,21,3,1,1698,Male,Laboratory Technician,2,Married,2028,Y,18,3,4,80,14,3,14,2,13
37,No,Travel_Frequently,Sales,1,4,1,1700,Male,Sales Executive,4,Divorced,9525,Y,14,3,3,80,6,2,6,1,3
34,No,Travel_Rarely,Research & Development,19,3,1,1701,Female,Research Scientist,4,Married,2929,Y,12,3,2,80,10,3,10,8,7
23,Yes,Travel_Rarely,Sales,7,3,1,1702,Male,Sales Representative,4,Divorced,2275,Y,21,4,2,80,3,3,3,0,2
44,No,Travel_Rarely,Research & Development,2,3,1,1703,Female,Healthcare Representative,4,Married,7879,Y,19,3,2,80,9,3,8,6,7
35,No,Travel_Frequently,Research & Development,2,4,1,1704,Male,Research Scientist,4,Single,4930,Y,14,3,3,80,6,4,5,1,4
43,No,Travel_Rarely,Sales,2,3,1,1706,Male,Sales Executive,4,Married,7847,Y,17,3,1,80,10,3,10,8,8
24,No,Travel_Rarely,Research & Development,9,3,1,1707,Male,Research Scientist,3,Married,4401,Y,16,3,4,80,5,3,5,0,4
41,No,Travel_Rarely,Sales,6,3,1,1708,Male,Sales Executive,3,Single,9241,Y,12,3,2,80,10,3,10,8,7
29,No,Travel_Rarely,Research & Development,9,4,1,1709,Female,Laboratory Technician,3,Married,2974,Y,17,3,3,80,9,3,5,1,2
36,No,Travel_Rarely,Sales,2,4,1,1710,Female,Sales Representative,4,Single,4502,Y,15,3,3,80,17,2,13,6,7
45,No,Non-Travel,Research & Development,1,1,1,1712,Male,Healthcare Representative,3,Married,10748,Y,23,4,4,80,25,2,23,14,4
24,Yes,Travel_Rarely,Human Resources,22,1,1,1714,Male,Human Resources,3,Married,1555,Y,11,3,3,80,1,3,1,0,0
47,Yes,Travel_Frequently,Sales,9,3,1,1716,Male,Sales Executive,3,Married,12936,Y,11,3,3,80,25,1,23,14,10
26,No,Travel_Rarely,Research & Development,17,4,1,1718,Male,Laboratory Technician,3,Married,2305,Y,15,3,3,80,3,4,3,0,2
45,No,Travel_Rarely,Research & Development,28,2,1,1719,Female,Research Director,2,Single,16704,Y,11,3,3,80,21,3,21,8,6
32,No,Travel_Frequently,Research & Development,10,3,1,1720,Male,Research Scientist,3,Married,3433,Y,13,3,1,80,10,2,5,1,3
31,No,Travel_Rarely,Research & Development,2,4,1,1721,Male,Laboratory Technician,3,Married,3477,Y,14,3,4,80,6,4,5,0,3
41,No,Non-Travel,Human Resources,4,3,1,1722,Male,Human Resources,2,Married,6430,Y,19,3,2,80,10,3,3,1,2
40,No,Travel_Rarely,Research & Development,8,2,1,1724,Female,Manufacturing Director,1,Married,6516,Y,16,3,2,80,18,3,1,0,0
24,No,Travel_Rarely,Research & Development,29,1,1,1725,Male,Laboratory Technician,1,Divorced,3907,Y,13,3,2,80,6,4,6,1,2
46,No,Travel_Rarely,Research & Development,13,4,1,1727,Male,Healthcare Representative,2,Single,5562,Y,14,3,4,80,19,3,10,0,9
35,No,Travel_Rarely,Research & Development,27,4,1,1728,Male,Manufacturing Director,3,Married,6883,Y,16,3,2,80,17,3,7,0,7
30,No,Travel_Rarely,Research & Development,16,1,1,1729,Male,Research Scientist,4,Married,2862,Y,12,3,2,80,10,2,10,0,8
47,No,Non-Travel,Sales,2,4,1,1731,Male,Sales Executive,2,Married,4978,Y,11,3,4,80,4,1,1,0,0
46,No,Travel_Rarely,Sales,2,3,1,1732,Male,Sales Executive,4,Divorced,10368,Y,12,3,2,80,13,2,10,0,3
